Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

12:55:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:48       3    1.02    0.00    5.10   42.86    0.00    0.00    0.00    0.00    0.00   51.02
12:55:48       4    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:55:48       5    0.00    0.00    3.06   43.88    0.00    0.00    0.00    0.00    0.00   53.06
12:55:48       6    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:55:48       7    0.00    0.00    2.00   21.00    0.00    0.00    0.00    0.00    0.00   77.00

12:55:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:49     all    0.76    0.00    1.77   22.22    0.00    0.00    0.00    0.00    0.00   75.25
12:55:49       0    0.00    0.00    3.06   48.98    0.00    0.00    0.00    0.00    0.00   47.96
12:55:49       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:49       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:49       3    1.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   96.00
12:55:49       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:49       5    0.00    0.00    0.99    2.97    0.00    0.00    0.00    0.00    0.00   96.04
12:55:49       6    5.21    0.00    7.29   81.25    0.00    0.00    0.00    0.00    0.00    6.25
12:55:49       7    0.00    0.00    3.06   44.90    0.00    0.00    0.00    0.00    0.00   52.04

12:55:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:50     all    0.50    0.00    2.14   22.29    0.00    0.00    0.00    0.00    0.00   75.06
12:55:50       0    0.00    0.00    4.04   55.56    0.00    0.00    0.00    0.00    0.00   40.40
12:55:50       1    0.00    0.00    3.03   38.38    0.00    0.00    0.00    0.00    0.00   58.59
12:55:50       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:50       3    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:55:50       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:50       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:50       6    4.12    0.00    9.28   86.60    0.00    0.00    0.00    0.00    0.00    0.00
12:55:50       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:55:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:51     all    0.13    0.00    1.51   23.08    0.00    0.00    0.00    0.00    0.00   75.28
12:55:51       0    0.00    0.00    2.00   32.00    0.00    0.00    0.00    0.00    0.00   66.00
12:55:51       1    0.00    0.00    3.03   53.54    0.00    0.00    0.00    0.00    0.00   43.43
12:55:51       2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:55:51       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:51       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:51       5    0.00    0.00    1.01   19.19    0.00    0.00    0.00    0.00    0.00   79.80
12:55:51       6    1.04    0.00    5.21   72.92    0.00    0.00    0.00    0.00    0.00   20.83
12:55:51       7    0.00    0.00    0.00    9.09    0.00    0.00    0.00    0.00    0.00   90.91

12:55:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:52     all    0.00    0.00    0.76   23.83    0.00    0.00    0.00    0.00    0.00   75.41
12:55:52       0    0.00    0.00    2.06   75.26    0.00    0.00    0.00    0.00    0.00   22.68
12:55:52       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:52       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:52       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:52       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:52       5    0.00    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00   90.82
12:55:52       6    0.00    0.00    2.02   56.57    0.00    0.00    0.00    0.00    0.00   41.41
12:55:52       7    0.00    0.00    2.04   51.02    0.00    0.00    0.00    0.00    0.00   46.94

12:55:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:53     all    0.00    0.00    4.14   15.66    0.00    0.00    0.00    0.00    0.00   80.20
12:55:53       0    0.00    0.00    2.00   41.00    0.00    0.00    0.00    0.00    0.00   57.00
12:55:53       1    0.00    0.00   10.00   30.00    0.00    0.00    0.00    0.00    0.00   60.00
12:55:53       2    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
12:55:53       3    0.00    0.00   20.00   18.00    0.00    0.00    0.00    0.00    0.00   62.00
12:55:53       4    0.00    0.00    1.01   33.33    0.00    0.00    0.00    0.00    0.00   65.66
12:55:53       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:55:53       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
