Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

17:06:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:50       3   14.85    0.00   73.27    2.97    0.00    0.99    0.00    0.00    0.00    7.92
17:06:50       4   17.53    0.00   70.10    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:06:50       5   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:06:50       6   17.17    0.00   69.70    2.02    0.00    0.00    0.00    0.00    0.00   11.11
17:06:50       7   16.16    0.00   70.71    3.03    0.00    1.01    0.00    0.00    0.00    9.09

17:06:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:51     all   16.08    0.00   71.65    2.78    0.00    0.13    0.00    0.00    0.00    9.37
17:06:51       0   16.16    0.00   72.73    2.02    0.00    1.01    0.00    0.00    0.00    8.08
17:06:51       1   15.31    0.00   72.45    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:06:51       2   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:06:51       3   16.33    0.00   72.45    3.06    0.00    0.00    0.00    0.00    0.00    8.16
17:06:51       4   17.00    0.00   70.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:51       5   16.16    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:06:51       6   14.14    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00   11.11
17:06:51       7   17.17    0.00   69.70    3.03    0.00    0.00    0.00    0.00    0.00   10.10

17:06:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:52     all   16.22    0.00   71.86    2.92    0.00    0.13    0.00    0.00    0.00    8.87
17:06:52       0   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:06:52       1   17.00    0.00   70.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:52       2   15.46    0.00   72.16    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:06:52       3   16.16    0.00   73.74    2.02    0.00    0.00    0.00    0.00    0.00    8.08
17:06:52       4   15.15    0.00   73.74    4.04    0.00    0.00    0.00    0.00    0.00    7.07
17:06:52       5   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:06:52       6   16.00    0.00   72.00    3.00    0.00    1.00    0.00    0.00    0.00    8.00
17:06:52       7   15.62    0.00   71.88    2.08    0.00    0.00    0.00    0.00    0.00   10.42

17:06:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:53     all   15.38    0.00   71.63    3.15    0.00    0.25    0.00    0.00    0.00    9.58
17:06:53       0   16.83    0.00   71.29    2.97    0.00    0.00    0.00    0.00    0.00    8.91
17:06:53       1   13.40    0.00   75.26    2.06    0.00    0.00    0.00    0.00    0.00    9.28
17:06:53       2   14.00    0.00   73.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:53       3   15.15    0.00   70.71    4.04    0.00    1.01    0.00    0.00    0.00    9.09
17:06:53       4   18.00    0.00   68.00    3.00    0.00    1.00    0.00    0.00    0.00   10.00
17:06:53       5   15.15    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:06:53       6   16.49    0.00   71.13    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:06:53       7   14.00    0.00   72.00    4.00    0.00    0.00    0.00    0.00    0.00   10.00

17:06:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:54     all   16.73    0.00   71.36    2.53    0.00    0.25    0.00    0.00    0.00    9.13
17:06:54       0   15.62    0.00   73.96    3.12    0.00    0.00    0.00    0.00    0.00    7.29
17:06:54       1   19.19    0.00   68.69    3.03    0.00    1.01    0.00    0.00    0.00    8.08
17:06:54       2   14.14    0.00   72.73    2.02    0.00    0.00    0.00    0.00    0.00   11.11
17:06:54       3   18.00    0.00   71.00    2.00    0.00    0.00    0.00    0.00    0.00    9.00
17:06:54       4   17.35    0.00   71.43    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:06:54       5   17.17    0.00   68.69    3.03    0.00    1.01    0.00    0.00    0.00   10.10
17:06:54       6   15.00    0.00   73.00    2.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:54       7   17.35    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    8.16

17:06:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:55     all   15.64    0.00   71.75    3.15    0.00    0.13    0.00    0.00    0.00    9.33
17:06:55       0   17.17    0.00   69.70    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:06:55       1   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:06:55       2   13.27    0.00   74.49    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:06:55       3   15.00    0.00   71.00    3.00    0.00    1.00    0.00    0.00    0.00   10.00
17:06:55       4   14.14    0.00   74.75    3.03    0.00    0.00    0.00    0.00    0.00    8.08
17:06:55       5   17.00    0.00   69.00    4.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:55       6   14.29    0.00   73.47    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:06:55       7   17.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00

17:06:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:56     all   14.97    0.00   72.97    2.54    0.00    0.51    0.00    0.00    0.00    9.01
17:06:56       0   15.15    0.00   71.72    2.02    0.00    1.01    0.00    0.00    0.00   10.10
17:06:56       1   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:06:56       2   14.14    0.00   72.73    3.03    0.00    1.01    0.00    0.00    0.00    9.09
17:06:56       3   14.29    0.00   73.47    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:06:56       4   13.27    0.00   73.47    4.08    0.00    1.02    0.00    0.00    0.00    8.16
17:06:56       5   14.29    0.00   74.49    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:06:56       6   15.15    0.00   74.75    2.02    0.00    0.00    0.00    0.00    0.00    8.08
17:06:56       7   17.17    0.00   70.71    2.02    0.00    1.01    0.00    0.00    0.00    9.09

17:06:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:57     all   16.35    0.00   70.82    3.14    0.00    0.13    0.00    0.00    0.00    9.56
17:06:57       0   17.17    0.00   68.69    4.04    0.00    0.00    0.00    0.00    0.00   10.10
17:06:57       1   17.00    0.00   70.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:57       2   17.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:06:57       3   15.15    0.00   72.73    3.03    0.00    0.00    0.00    0.00    0.00    9.09
