Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

15:07:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:07:41     all    0.50    0.00    0.13    0.00    0.00    0.00    0.00    0.00    0.00   99.37
15:07:41       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:41       1    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
15:07:41       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:41       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:41       4    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96
15:07:41       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:41       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:41       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:07:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:07:42     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:07:42       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:07:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:07:43     all   43.58    0.00   36.02    3.53    0.00    0.63    0.00    0.00    0.00   16.25
15:07:43       0   42.42    0.00   36.36    4.04    0.00    1.01    0.00    0.00    0.00   16.16
15:07:43       1   43.43    0.00   37.37    3.03    0.00    0.00    0.00    0.00    0.00   16.16
15:07:43       2   43.43    0.00   36.36    3.03    0.00    1.01    0.00    0.00    0.00   16.16
15:07:43       3   44.00    0.00   35.00    4.00    0.00    0.00    0.00    0.00    0.00   17.00
15:07:43       4   43.43    0.00   36.36    3.03    0.00    1.01    0.00    0.00    0.00   16.16
15:07:43       5   42.42    0.00   36.36    4.04    0.00    1.01    0.00    0.00    0.00   16.16
15:07:43       6   46.00    0.00   34.00    3.00    0.00    1.00    0.00    0.00    0.00   16.00
15:07:43       7   43.43    0.00   36.36    4.04    0.00    0.00    0.00    0.00    0.00   16.16

15:07:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:07:44     all   45.97    0.00   34.70    4.10    0.00    0.64    0.00    0.00    0.00   14.60
15:07:44       0   47.42    0.00   32.99    3.09    0.00    1.03    0.00    0.00    0.00   15.46
15:07:44       1   48.45    0.00   31.96    4.12    0.00    1.03    0.00    0.00    0.00   14.43
15:07:44       2   45.92    0.00   35.71    5.10    0.00    0.00    0.00    0.00    0.00   13.27
15:07:44       3   44.90    0.00   35.71    4.08    0.00    1.02    0.00    0.00    0.00   14.29
15:07:44       4   48.48    0.00   32.32    4.04    0.00    0.00    0.00    0.00    0.00   15.15
15:07:44       5   45.36    0.00   36.08    4.12    0.00    0.00    0.00    0.00    0.00   14.43
15:07:44       6   43.30    0.00   37.11    4.12    0.00    1.03    0.00    0.00    0.00   14.43
15:07:44       7   43.88    0.00   35.71    4.08    0.00    1.02    0.00    0.00    0.00   15.31

15:07:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:07:45     all   46.35    0.00   34.96    4.48    0.00    0.26    0.00    0.00    0.00   13.96
15:07:45       0   45.92    0.00   34.69    4.08    0.00    0.00    0.00    0.00    0.00   15.31
