Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

17:05:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:35       3    7.37    0.00    9.47   75.79    0.00    0.00    0.00    0.00    0.00    7.37
17:05:35       4    8.33    0.00    9.38   75.00    0.00    0.00    0.00    0.00    0.00    7.29
17:05:35       5    6.25    0.00   11.46   75.00    0.00    0.00    0.00    0.00    0.00    7.29
17:05:35       6    9.28    0.00   10.31   72.16    0.00    0.00    0.00    0.00    0.00    8.25
17:05:35       7    7.37    0.00    9.47   76.84    0.00    0.00    0.00    0.00    0.00    6.32

17:05:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:36     all    8.60    0.00   10.95   72.62    0.00    0.26    0.00    0.00    0.00    7.56
17:05:36       0    9.38    0.00   10.42   69.79    0.00    0.00    0.00    0.00    0.00   10.42
17:05:36       1    8.25    0.00   12.37   72.16    0.00    0.00    0.00    0.00    0.00    7.22
17:05:36       2    9.28    0.00   11.34   72.16    0.00    0.00    0.00    0.00    0.00    7.22
17:05:36       3    8.25    0.00   11.34   72.16    0.00    0.00    0.00    0.00    0.00    8.25
17:05:36       4    8.42    0.00   11.58   74.74    0.00    0.00    0.00    0.00    0.00    5.26
17:05:36       5    9.57    0.00   10.64   70.21    0.00    0.00    0.00    0.00    0.00    9.57
17:05:36       6    6.32    0.00   10.53   76.84    0.00    1.05    0.00    0.00    0.00    5.26
17:05:36       7    9.38    0.00    9.38   72.92    0.00    1.04    0.00    0.00    0.00    7.29

17:05:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:37     all    8.81    0.00   13.08   70.82    0.00    0.25    0.00    0.00    0.00    7.04
17:05:37       0    8.00    0.00   15.00   70.00    0.00    0.00    0.00    0.00    0.00    7.00
17:05:37       1    8.08    0.00   12.12   70.71    0.00    1.01    0.00    0.00    0.00    8.08
17:05:37       2    8.08    0.00   13.13   70.71    0.00    0.00    0.00    0.00    0.00    8.08
17:05:37       3    8.16    0.00   12.24   72.45    0.00    0.00    0.00    0.00    0.00    7.14
17:05:37       4    9.00    0.00   13.00   71.00    0.00    1.00    0.00    0.00    0.00    6.00
17:05:37       5    9.90    0.00   13.86   72.28    0.00    0.00    0.00    0.00    0.00    3.96
17:05:37       6    9.18    0.00   12.24   71.43    0.00    0.00    0.00    0.00    0.00    7.14
17:05:37       7   10.00    0.00   13.00   68.00    0.00    0.00    0.00    0.00    0.00    9.00

17:05:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:38     all    7.81    0.00    9.73   66.71    0.00    0.13    0.00    0.00    0.00   15.62
17:05:38       0    9.18    0.00    8.16   63.27    0.00    0.00    0.00    0.00    0.00   19.39
17:05:38       1    7.22    0.00   10.31   67.01    0.00    0.00    0.00    0.00    0.00   15.46
17:05:38       2    7.29    0.00    8.33   65.62    0.00    0.00    0.00    0.00    0.00   18.75
17:05:38       3    8.16    0.00   10.20   65.31    0.00    0.00    0.00    0.00    0.00   16.33
17:05:38       4    7.07    0.00   11.11   75.76    0.00    0.00    0.00    0.00    0.00    6.06
17:05:38       5    7.14    0.00   10.20   63.27    0.00    1.02    0.00    0.00    0.00   18.37
17:05:38       6    7.22    0.00    9.28   65.98    0.00    0.00    0.00    0.00    0.00   17.53
17:05:38       7    9.18    0.00   10.20   67.35    0.00    0.00    0.00    0.00    0.00   13.27

17:05:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:39     all    6.46    0.00    7.49   64.08    0.00    0.13    0.00    0.00    0.00   21.83
17:05:39       0    7.22    0.00    8.25   64.95    0.00    0.00    0.00    0.00    0.00   19.59
17:05:39       1    7.14    0.00    8.16   60.20    0.00    0.00    0.00    0.00    0.00   24.49
17:05:39       2    6.19    0.00    6.19   60.82    0.00    0.00    0.00    0.00    0.00   26.80
17:05:39       3    5.21    0.00    7.29   63.54    0.00    1.04    0.00    0.00    0.00   22.92
17:05:39       4    5.26    0.00    7.37   60.00    0.00    0.00    0.00    0.00    0.00   27.37
17:05:39       5    6.19    0.00    7.22   59.79    0.00    0.00    0.00    0.00    0.00   26.80
17:05:39       6    7.22    0.00    8.25   70.10    0.00    0.00    0.00    0.00    0.00   14.43
17:05:39       7    7.22    0.00    7.22   73.20    0.00    0.00    0.00    0.00    0.00   12.37

17:05:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:40     all    6.18    0.00    7.72   64.35    0.00    0.13    0.00    0.00    0.00   21.62
17:05:40       0    7.00    0.00    9.00   64.00    0.00    0.00    0.00    0.00    0.00   20.00
17:05:40       1    6.19    0.00    8.25   70.10    0.00    0.00    0.00    0.00    0.00   15.46
