Linux 6.14.0-1018-aws (ip-10-0-1-248) 	01/05/26 	_aarch64_	(8 CPU)

09:58:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:38     all    0.62    0.00    0.62    0.12    0.00    0.00    0.00    0.00    0.00   98.63
09:58:38       0    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
09:58:38       1    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
09:58:38       2    1.98    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   96.04
09:58:38       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:38       4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:58:38       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:38       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:38       7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

09:58:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:39     all    0.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.62
09:58:39       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:39       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:58:39       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:39       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:39       4    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:58:39       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:39       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:58:39       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:58:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:40     all   52.45    0.00   35.35    1.01    0.00    0.13    0.00    0.00    0.00   11.07
09:58:40       0   54.55    0.00   32.32    1.01    0.00    0.00    0.00    0.00    0.00   12.12
09:58:40       1   53.54    0.00   35.35    1.01    0.00    1.01    0.00    0.00    0.00    9.09
09:58:40       2   53.06    0.00   35.71    1.02    0.00    0.00    0.00    0.00    0.00   10.20
09:58:40       3   52.00    0.00   35.00    1.00    0.00    0.00    0.00    0.00    0.00   12.00
09:58:40       4   49.49    0.00   38.38    1.01    0.00    0.00    0.00    0.00    0.00   11.11
09:58:40       5   48.00    0.00   39.00    1.00    0.00    0.00    0.00    0.00    0.00   12.00
09:58:40       6   55.00    0.00   32.00    1.00    0.00    0.00    0.00    0.00    0.00   12.00
09:58:40       7   54.00    0.00   35.00    1.00    0.00    0.00    0.00    0.00    0.00   10.00

09:58:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:41     all   57.20    0.00   35.61    0.63    0.00    0.13    0.00    0.00    0.00    6.44
09:58:41       0   61.00    0.00   31.00    1.00    0.00    0.00    0.00    0.00    0.00    7.00
09:58:41       1   56.57    0.00   37.37    0.00    0.00    0.00    0.00    0.00    0.00    6.06
09:58:41       2   55.56    0.00   37.37    0.00    0.00    0.00    0.00    0.00    0.00    7.07
09:58:41       3   55.56    0.00   37.37    1.01    0.00    0.00    0.00    0.00    0.00    6.06
09:58:41       4   57.14    0.00   35.71    0.00    0.00    0.00    0.00    0.00    0.00    7.14
09:58:41       5   57.58    0.00   35.35    1.01    0.00    0.00    0.00    0.00    0.00    6.06
09:58:41       6   56.00    0.00   36.00    1.00    0.00    1.00    0.00    0.00    0.00    6.00
09:58:41       7   58.16    0.00   34.69    1.02    0.00    0.00    0.00    0.00    0.00    6.12

09:58:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:42     all   58.49    0.00   34.59    0.88    0.00    0.00    0.00    0.00    0.00    6.04
09:58:42       0   58.16    0.00   34.69    0.00    0.00    0.00    0.00    0.00    0.00    7.14
09:58:42       1   58.00    0.00   35.00    1.00    0.00    0.00    0.00    0.00    0.00    6.00
09:58:42       2   61.00    0.00   32.00    1.00    0.00    0.00    0.00    0.00    0.00    6.00
09:58:42       3   58.76    0.00   35.05    0.00    0.00    0.00    0.00    0.00    0.00    6.19
09:58:42       4   59.00    0.00   34.00    2.00    0.00    0.00    0.00    0.00    0.00    5.00
09:58:42       5   60.00    0.00   33.00    1.00    0.00    0.00    0.00    0.00    0.00    6.00
09:58:42       6   59.00    0.00   35.00    1.00    0.00    0.00    0.00    0.00    0.00    5.00
09:58:42       7   54.00    0.00   38.00    1.00    0.00    0.00    0.00    0.00    0.00    7.00

09:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:43     all   58.15    0.00   35.09    0.75    0.00    0.13    0.00    0.00    0.00    5.89
09:58:43       0   56.44    0.00   36.63    0.99    0.00    0.00    0.00    0.00    0.00    5.94
09:58:43       1   59.00    0.00   34.00    1.00    0.00    0.00    0.00    0.00    0.00    6.00
09:58:43       2   58.42    0.00   34.65    0.99    0.00    0.00    0.00    0.00    0.00    5.94
09:58:43       3   58.00    0.00   36.00    1.00    0.00    0.00    0.00    0.00    0.00    5.00
09:58:43       4   58.00    0.00   35.00    1.00    0.00    0.00    0.00    0.00    0.00    6.00
09:58:43       5   58.59    0.00   34.34    1.01    0.00    0.00    0.00    0.00    0.00    6.06
09:58:43       6   57.14    0.00   36.73    0.00    0.00    0.00    0.00    0.00    0.00    6.12
09:58:43       7   59.60    0.00   33.33    0.00    0.00    1.01    0.00    0.00    0.00    6.06

09:58:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:58:44     all   58.06    0.00   35.39    0.76    0.00    0.13    0.00    0.00    0.00    5.67
09:58:44       0   56.57    0.00   35.35    1.01    0.00    1.01    0.00    0.00    0.00    6.06
09:58:44       1   60.61    0.00   32.32    1.01    0.00    0.00    0.00    0.00    0.00    6.06
09:58:44       2   57.58    0.00   35.35    1.01    0.00    0.00    0.00    0.00    0.00    6.06
09:58:44       3   57.58    0.00   36.36    1.01    0.00    0.00    0.00    0.00    0.00    5.05
09:58:44       4   56.57    0.00   38.38    0.00    0.00    0.00    0.00    0.00    0.00    5.05
