Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

12:57:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:15       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:15       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:15       5    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
12:57:15       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:15       7    5.21    0.00   10.42   83.33    0.00    0.00    0.00    0.00    0.00    1.04

12:57:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:16     all    0.50    0.00    2.14   22.29    0.00    0.00    0.00    0.00    0.00   75.06
12:57:16       0    0.00    0.00    3.06   42.86    0.00    0.00    0.00    0.00    0.00   54.08
12:57:16       1    0.00    0.00    2.02   32.32    0.00    0.00    0.00    0.00    0.00   65.66
12:57:16       2    0.00    0.00    2.00   19.00    0.00    0.00    0.00    0.00    0.00   79.00
12:57:16       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:16       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:16       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:16       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:16       7    4.08    0.00   10.20   85.71    0.00    0.00    0.00    0.00    0.00    0.00

12:57:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:17     all    0.38    0.00    1.78   22.36    0.00    0.00    0.00    0.00    0.00   75.48
12:57:17       0    0.00    0.00    3.03   43.43    0.00    0.00    0.00    0.00    0.00   53.54
12:57:17       1    0.00    0.00    3.06   34.69    0.00    0.00    0.00    0.00    0.00   62.24
12:57:17       2    0.00    0.00    1.02   15.31    0.00    0.00    0.00    0.00    0.00   83.67
12:57:17       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:17       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:17       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:17       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:17       7    3.19    0.00    7.45   89.36    0.00    0.00    0.00    0.00    0.00    0.00

12:57:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:18     all    0.13    0.00    1.76   23.02    0.00    0.00    0.00    0.00    0.00   75.09
12:57:18       0    0.00    0.00    3.00   40.00    0.00    0.00    0.00    0.00    0.00   57.00
12:57:18       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:18       2    0.00    0.00    2.00   18.00    0.00    0.00    0.00    0.00    0.00   80.00
12:57:18       3    0.00    0.00    1.01   18.18    0.00    0.00    0.00    0.00    0.00   80.81
12:57:18       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:18       5    0.00    0.00    1.98   22.77    0.00    0.00    0.00    0.00    0.00   75.25
12:57:18       6    0.00    0.00    1.01   16.16    0.00    0.00    0.00    0.00    0.00   82.83
12:57:18       7    1.03    0.00    5.15   70.10    0.00    0.00    0.00    0.00    0.00   23.71

12:57:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:19     all    0.00    0.00    0.88   23.68    0.00    0.00    0.00    0.00    0.00   75.44
12:57:19       0    0.00    0.00    2.02   50.51    0.00    0.00    0.00    0.00    0.00   47.47
12:57:19       1    0.00    0.00    1.01   34.34    0.00    0.00    0.00    0.00    0.00   64.65
12:57:19       2    0.00    0.00    1.00   18.00    0.00    0.00    0.00    0.00    0.00   81.00
12:57:19       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:19       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:19       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:19       6    0.00    0.00    1.01   43.43    0.00    0.00    0.00    0.00    0.00   55.56
12:57:19       7    0.00    0.00    2.02   43.43    0.00    0.00    0.00    0.00    0.00   54.55

12:57:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:20     all    0.00    0.00    3.91   13.51    0.00    0.13    0.00    0.00    0.00   82.45
12:57:20       0    0.00    0.00    1.02   29.59    0.00    0.00    0.00    0.00    0.00   69.39
12:57:20       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:20       2    0.00    0.00   10.10    9.09    0.00    0.00    0.00    0.00    0.00   80.81
12:57:20       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:20       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:20       5    0.00    0.00   13.27   21.43    0.00    0.00    0.00    0.00    0.00   65.31
12:57:20       6    0.00    0.00    1.00   25.00    0.00    1.00    0.00    0.00    0.00   73.00
12:57:20       7    0.00    0.00    6.06   23.23    0.00    0.00    0.00    0.00    0.00   70.71

12:57:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:21     all    0.00    0.00    0.13    0.00    0.00    0.00    0.00    0.00    0.00   99.87
12:57:21       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:57:21       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:21       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:21       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:21       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:21       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:21       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:21       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:57:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:22     all    0.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.87
